date,task,challenge,reference,result_model,Time_elapsed,Titles,DATE_SCORE
2024-09-04 01:06:44.335141888,date_qa,"

What year was the American comedy film ""Born to Be Loved"" directed by Hugo Haas released?","

1959", 1959,1.5281448364257812,"Born_to_Be_Loved, Hugo_Haas",0.9999999984999999
2024-08-31 11:05:13.730540276,date_qa,"

When was Claus Terhoeven, one half of the German DJ duo Cosmic Gate, born?","

Claus Terhoeven, one half of the German DJ duo Cosmic Gate, was born in 1972.", 1972,1.6466734409332275,"Nic_Chagall, Cosmic_Gate",0.7374999996484375
2024-09-02 03:00:58.346860647,date_qa,"

What was the release date of the issue of Bookmarks magazine that gave ""Too Much Happiness"" a rating of 4.5 out of 5 stars?","

March/April 2010", March/April 2010,1.37041974067688,"Too_Much_Happiness, Thinking,_Fast_and_Slow",0.9999999984999999
2024-09-03 05:56:10.330697775,date_qa,"

When was Giulia della Rena born?","

Giulia della Rena was born in 1319.","1319 – 9 January 1367) was an Italian Roman Catholic professed member of the Order of Saint Augustine in its third order branch.[1] Della Rena was orphaned sometime in her late childhood and sought work as a maid in Florence where she soon became a member of the Augustinian tertiaries. The religious then returned to Certaldo due to the negative Florentine economic and political climate where she became best known for rescuing a child from a burning building.[2][3]


Life
Giulia della Rena was born to impoverished nobles (whose status began to wane) in Certaldo sometime in 1319",0.6271934509277344,"Giulia_della_Rena, Giulia_(given_name)",0.7518518513781436
2024-09-05 03:37:38.179939840,date_qa,"

What date marked the start of the 22nd Summer Grand Prix season in ski jumping on plastic for men and the 4th for ladies in the FIS Ski Jumping Grand Prix?","

July 31, 2015", January 1863,1.1843936443328855,"Ski_jumping, List_of_longest_ski_jumps",0.0
2024-09-05 08:37:24.904423714,date_qa,"

What was the year in which the 23rd Balkan Athletics Indoor Championships took place?","

2018", 2018,0.8184583187103271,"2018_Balkan_Athletics_Indoor_Championships, 2013_Balkan_Athletics_Indoor_Championships",0.9999999984999999
2024-09-01 00:39:15.905764341,date_qa,"

Here is a question with the answer <date>:

What year did Batu Khan sack Kyiv and damage the Church of the Saviour at Berestove?

(Answer: <date> would be 1240, which is the year Batu Khan sacked Kyiv)","

1240", 1240,1.2770442962646484,"Church_of_the_Saviour_at_Berestove, Timeline_of_Kyiv",0.9999999984999999
2024-09-03 06:26:33.732359936,date_qa,"

When was the Nia album initially released in Europe by Mo' Wax?","

August 30, 1999", 1999,0.8278524875640869,"Blackalicious, Gil_Scott-Heron",0.149999998875
2024-09-04 15:36:52.760897636,date_qa,"

Here is a question that would have the answer <date>:

What month and year did Niccolò Pisilli sign a professional contract with Roma that would keep him with the club until 2026?","

November 2022", November 2022,1.275686264038086,"Niccol%C3%B2_Pisilli, 2024%E2%80%9325_AS_Roma_season",0.9999999984999999
2024-09-03 21:30:36.074420214,date_qa,"

Here is a question about Virgin Oceanic that would have the answer <date>:

What month and year did Virgin Oceanic first announce its attempt on Challenger Deep?

Answer: April <date>","

April 2011", February,1.3521525859832764,"Deepsea_Challenger, NASA",0.0
2024-09-03 16:25:17.847070464,date_qa,"

What year did the first two GWR Bogie Class locomotives roll out of Swindon Works to tackle the challenging terrain of the South Devon Railway?","

1849", 1846,1.0859930515289309,"Great_Western_Railway, Great_Western_Railway_(train_operating_company)",0.0
2024-09-04 01:00:37.970891520,date_qa,"

Here is a question with the answer <date>:

In what year did Unnur Anna Valdimarsdóttir complete her matriculation examination from the natural sciences track of Akureyri Junior College?","

1992", 1992,0.5464801788330078,Unnur_Anna_Valdimarsd%C3%B3ttir,0.9999999984999999
2024-09-04 09:34:28.565000296,date_qa,"

Here is a question with the answer <date>:

What year was the European Championship for which Bekim Balaj was part of the Albania U-19 squad for the qualifying stage?

Answer: 2009","

2009", competition.,0.8113534450531006,List_of_violent_spectator_incidents_in_sports,0.0
2024-09-01 14:52:31.346047744,date_qa,"

What year did WTYN (AM) first go on the air, broadcasting to the Tryon, Columbus, Landrum (SC) area on 1550 kHz?","

1954", 1954,15.72992777824402,WTYN_(AM),0.9999999984999999
2024-09-05 01:43:38.516211271,date_qa,"

Here is a question that would have the answer ""1961"":

What year did the Midland Theatre drop ""Loew's"" from its name?","

1961", 1929,1.8999922275543213,"Movie_palace, Akron,_Ohio",0.0
2024-09-05 04:49:53.258899449,date_qa,"

What year did the Cyprus crisis start, which would lead to significant changes in the area now occupied by Göçmenköy, transforming it from an agricultural zone?","

1963", 1963–64,1.925628900527954,"G%C3%B6%C3%A7menk%C3%B6y, KTFF_S%C3%BCper_Lig",0.7
2024-09-04 04:30:10.149639368,date_qa,"

What is the year of the census when the population of Ab Bid-e Deli Rich-e Olya was 96, in 19 families?","

2006", 2006,1.091066598892212,Ab_Bid-e_Deli_Rich-e_Olya,0.9999999984999999
2024-09-03 01:35:23.058926848,date_qa,"

Here's a question that would have the answer as the date:

In what year did Jan SBomka begin writing his memoirs as the mayor of a Polish village, which were later translated by William John Rose and published in 1941?","

1842",No  CONTEXT</s>,1.5210115909576416,,0.0
2024-09-05 13:32:57.062155008,date_qa,"

Here is a question about Cuba–Sri Lanka relations that would have the answer as the date:

What year did Fidel Castro's ascent to power in Cuba mark the beginning of diplomatic relations between Cuba and Sri Lanka?

Answer: <date>","

1959", 1956,2.197810173034668,"Che_Guevara, Non-Aligned_Movement",0.0
